loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3838,2, Not Graduate, Yes,1222000.0,3572000.0,10,400,3196000.0,1316000.0,4747000.0,1504000.0, Rejected
3839,0, Graduate, Yes,2115000.0,5734000.0,20,311,5264000.0,2350000.0,5969000.0,1128000.0, Rejected
3840,2, Not Graduate, Yes,2397000.0,7896000.0,2,504,3008000.0,1269000.0,8037000.0,2067999.9999999998, Approved
3841,4, Not Graduate, Yes,2397000.0,8742000.0,20,312,4512000.0,2820000.0,7755000.0,2585000.0, Rejected
3842,5, Graduate, Yes,799000.0,3055000.0,14,587,516999.99999999994,470000.0,3008000.0,705000.0, Approved
3843,1, Not Graduate, No,2444000.0,4935000.0,20,317,1410000.0,3760000.0,9071000.0,2491000.0, Rejected
3844,4, Not Graduate, No,3948000.0,13630000.0,2,463,5969000.0,516999.99999999994,9447000.0,3149000.0, Approved
3845,1, Not Graduate, Yes,4230000.0,15980000.0,16,842,2961000.0,7943000.0,10763000.0,2726000.0, Approved
3846,4, Graduate, Yes,1598000.0,5546000.0,20,616,2350000.0,1551000.0,4653000.0,1363000.0, Approved
3847,1, Not Graduate, No,2538000.0,9118000.0,8,800,376000.0,2867000.0,9165000.0,1410000.0, Approved
3848,0, Graduate, Yes,329000.0,987000.0,12,813,94000.0,611000.0,1033999.9999999999,235000.0, Approved
3849,2, Graduate, No,3572000.0,11656000.0,12,564,6580000.0,2914000.0,11609000.0,3149000.0, Approved
3850,2, Not Graduate, No,2350000.0,6909000.0,12,837,1033999.9999999999,3384000.0,5499000.0,2256000.0, Approved
3851,5, Not Graduate, Yes,1175000.0,4418000.0,16,735,0.0,1033999.9999999999,4465000.0,799000.0, Approved
3852,4, Not Graduate, Yes,940000.0,2444000.0,16,724,2444000.0,1786000.0,2162000.0,1316000.0, Approved
3853,5, Not Graduate, No,4230000.0,11233000.0,12,658,2679000.0,2162000.0,15087000.0,2867000.0, Approved
3854,5, Graduate, No,3901000.0,14946000.0,16,858,11562000.0,5217000.0,12361000.0,3995000.0, Approved
3855,0, Not Graduate, Yes,1457000.0,3995000.0,8,614,799000.0,2162000.0,5170000.0,1551000.0, Approved
3856,2, Graduate, Yes,3995000.0,12032000.0,16,714,5358000.0,6956000.0,8084000.0,2679000.0, Approved
3857,2, Graduate, Yes,564000.0,2162000.0,20,605,1692000.0,705000.0,2162000.0,282000.0, Approved
3858,4, Graduate, Yes,1316000.0,2585000.0,8,875,3243000.0,1880000.0,2820000.0,1551000.0, Approved
3859,5, Graduate, Yes,1316000.0,5123000.0,6,359,2350000.0,1551000.0,3572000.0,1410000.0, Rejected
3860,5, Graduate, Yes,3055000.0,11327000.0,6,441,6627000.0,4512000.0,7191000.0,2444000.0, Rejected
3861,4, Graduate, No,4089000.0,11844000.0,18,790,11750000.0,4277000.0,8648000.0,3948000.0, Approved
3862,1, Not Graduate, Yes,2538000.0,6392000.0,4,821,5452000.0,4089000.0,9353000.0,2632000.0, Approved
3863,2, Not Graduate, No,4042000.0,15651000.0,16,375,9212000.0,5264000.0,11985000.0,5264000.0, Rejected
3864,3, Graduate, No,2209000.0,4512000.0,10,545,2444000.0,3384000.0,5640000.0,2491000.0, Rejected
3865,5, Not Graduate, Yes,516999.99999999994,1833000.0,4,891,516999.99999999994,94000.0,1598000.0,423000.0, Approved
3866,0, Graduate, No,3008000.0,6580000.0,8,486,2397000.0,5969000.0,11233000.0,1739000.0, Rejected
3867,0, Graduate, No,2021000.0,4653000.0,4,696,5828000.0,987000.0,7990000.0,987000.0, Approved
3868,5, Not Graduate, Yes,1363000.0,5217000.0,4,683,799000.0,1833000.0,4418000.0,1551000.0, Approved
3869,5, Not Graduate, No,4512000.0,12737000.0,8,594,11985000.0,2162000.0,12596000.0,6251000.0, Approved
3870,3, Not Graduate, Yes,423000.0,1175000.0,20,529,423000.0,141000.0,1504000.0,329000.0, Rejected
3871,5, Not Graduate, No,3807000.0,12361000.0,4,429,1692000.0,3995000.0,10434000.0,3243000.0, Approved
3872,0, Not Graduate, Yes,4135999.9999999995,11750000.0,4,400,5311000.0,1880000.0,11092000.0,4418000.0, Rejected
3873,0, Graduate, No,4135999.9999999995,8224999.999999999,4,848,11938000.0,3854000.0,14852000.0,2397000.0, Approved
3874,1, Not Graduate, No,3008000.0,10105000.0,6,489,752000.0,2162000.0,8271999.999999999,4182999.9999999995, Rejected
3875,2, Graduate, No,1363000.0,3102000.0,10,326,4042000.0,1033999.9999999999,3478000.0,1598000.0, Rejected
3876,5, Graduate, No,752000.0,2867000.0,8,663,1833000.0,376000.0,3008000.0,564000.0, Approved
3877,1, Not Graduate, No,752000.0,2397000.0,18,729,1175000.0,940000.0,2914000.0,423000.0, Approved
3878,2, Graduate, Yes,1457000.0,5029000.0,4,398,1457000.0,1410000.0,3478000.0,940000.0, Approved
3879,2, Not Graduate, Yes,2632000.0,7849000.0,14,856,188000.0,4794000.0,6909000.0,2444000.0, Approved
3880,3, Graduate, Yes,3807000.0,9353000.0,20,347,10716000.0,6768000.0,14006000.0,2585000.0, Rejected
3881,3, Not Graduate, No,4277000.0,9071000.0,12,696,12314000.0,3619000.0,14147000.0,6251000.0, Approved
3882,0, Graduate, Yes,2585000.0,8037000.0,8,353,188000.0,94000.0,8037000.0,2444000.0, Rejected
3883,1, Graduate, Yes,4559000.0,16121000.0,20,756,7379000.0,8695000.0,12596000.0,6627000.0, Approved
3884,4, Graduate, No,1081000.0,2538000.0,16,490,2914000.0,1739000.0,2585000.0,987000.0, Rejected
3885,1, Not Graduate, Yes,2632000.0,8460000.0,10,531,3055000.0,4230000.0,9306000.0,3948000.0, Rejected
3886,2, Not Graduate, Yes,2115000.0,7802000.0,4,679,4841000.0,1457000.0,5499000.0,2350000.0, Approved
3887,1, Graduate, Yes,235000.0,846000.0,8,877,47000.0,94000.0,516999.99999999994,282000.0, Approved
3888,0, Graduate, No,1974000.0,5170000.0,20,817,3149000.0,1128000.0,5499000.0,2867000.0, Approved
3889,1, Not Graduate, No,4277000.0,10951000.0,18,792,376000.0,5922000.0,15087000.0,5828000.0, Approved
3890,4, Graduate, Yes,1504000.0,6016000.0,18,664,2961000.0,1598000.0,3572000.0,987000.0, Approved
3891,4, Graduate, Yes,2914000.0,10011000.0,16,882,5546000.0,1645000.0,6063000.0,1927000.0, Approved
3892,3, Not Graduate, Yes,1175000.0,3619000.0,10,768,2115000.0,188000.0,3760000.0,1222000.0, Approved
3893,0, Graduate, No,4277000.0,12737000.0,12,787,11421000.0,1363000.0,16356000.0,4465000.0, Approved
3894,3, Graduate, Yes,235000.0,423000.0,12,538,0.0,329000.0,705000.0,141000.0, Rejected
3895,4, Not Graduate, No,3243000.0,8460000.0,8,347,7708000.0,4371000.0,8601000.0,4089000.0, Rejected
3896,0, Graduate, Yes,846000.0,2444000.0,16,317,2303000.0,705000.0,1880000.0,611000.0, Rejected
3897,0, Graduate, Yes,1880000.0,6815000.0,2,713,2914000.0,2303000.0,5734000.0,2209000.0, Approved
3898,1, Not Graduate, No,1833000.0,5781000.0,10,683,470000.0,329000.0,5499000.0,1128000.0, Approved
3899,2, Not Graduate, Yes,3760000.0,13207000.0,18,765,11280000.0,4935000.0,8318999.999999999,3854000.0, Approved
3900,5, Graduate, No,423000.0,1504000.0,10,803,752000.0,799000.0,1081000.0,376000.0, Approved
3901,0, Graduate, Yes,3854000.0,13959000.0,6,405,1833000.0,376000.0,11233000.0,2679000.0, Rejected
3902,5, Graduate, No,1081000.0,2303000.0,4,529,2914000.0,1833000.0,4324000.0,940000.0, Rejected
3903,5, Graduate, Yes,3243000.0,9118000.0,6,801,4747000.0,4418000.0,7990000.0,2585000.0, Approved
3904,3, Not Graduate, No,4135999.9999999995,14429000.0,12,707,7050000.0,47000.0,15416000.0,3760000.0, Approved
3905,1, Graduate, No,1222000.0,3384000.0,8,349,2773000.0,658000.0,4418000.0,1410000.0, Rejected
3906,1, Graduate, No,1739000.0,4089000.0,20,885,2914000.0,1645000.0,5123000.0,1222000.0, Approved
3907,2, Graduate, Yes,2914000.0,11186000.0,4,489,1363000.0,3525000.0,10011000.0,1551000.0, Approved
3908,3, Graduate, Yes,470000.0,1222000.0,6,341,1363000.0,799000.0,1692000.0,516999.99999999994, Rejected
3909,1, Not Graduate, No,2820000.0,9400000.0,12,637,5076000.0,2021000.0,9400000.0,4042000.0, Approved
3910,1, Not Graduate, Yes,4277000.0,14758000.0,4,304,6627000.0,7849000.0,14194000.0,4512000.0, Approved
3911,1, Graduate, No,799000.0,3149000.0,16,537,2021000.0,1363000.0,1645000.0,516999.99999999994, Rejected
3912,5, Not Graduate, Yes,799000.0,2162000.0,12,503,423000.0,1033999.9999999999,2256000.0,564000.0, Rejected
3913,1, Graduate, No,3337000.0,6721000.0,12,720,2162000.0,235000.0,12831000.0,3948000.0, Approved
3914,5, Graduate, No,4418000.0,17296000.0,10,509,9729000.0,3478000.0,10528000.0,2961000.0, Rejected
3915,5, Not Graduate, No,2914000.0,7708000.0,6,360,423000.0,3384000.0,10528000.0,2961000.0, Rejected
3916,1, Graduate, No,3901000.0,14946000.0,16,818,10998000.0,3478000.0,15134000.0,3995000.0, Approved
3917,1, Graduate, Yes,4182999.9999999995,9964000.0,8,716,2538000.0,4324000.0,11186000.0,3713000.0, Approved
3918,1, Graduate, Yes,3055000.0,6956000.0,12,360,1645000.0,987000.0,7050000.0,3431000.0, Rejected
3919,3, Graduate, Yes,3807000.0,12549000.0,10,895,2397000.0,4606000.0,8037000.0,4653000.0, Approved
3920,2, Not Graduate, No,2303000.0,6345000.0,8,328,4935000.0,3807000.0,8601000.0,1598000.0, Rejected
3921,4, Graduate, No,4277000.0,12502000.0,2,812,10951000.0,5593000.0,15557000.0,4888000.0, Approved
3922,3, Graduate, Yes,4230000.0,15557000.0,16,456,11186000.0,3290000.0,12220000.0,3337000.0, Rejected
3923,4, Graduate, Yes,611000.0,1833000.0,16,566,329000.0,94000.0,1598000.0,752000.0, Approved
3924,1, Not Graduate, No,3149000.0,11750000.0,20,598,2491000.0,6063000.0,6392000.0,3290000.0, Approved
3925,5, Not Graduate, No,1504000.0,4371000.0,6,656,3290000.0,1504000.0,5969000.0,1974000.0, Approved
3926,0, Not Graduate, No,3525000.0,13489000.0,2,895,940000.0,1927000.0,10105000.0,3384000.0, Approved
3927,3, Graduate, No,2303000.0,6016000.0,14,653,3431000.0,470000.0,6110000.0,3384000.0, Approved
3928,1, Not Graduate, Yes,329000.0,846000.0,16,641,987000.0,188000.0,752000.0,423000.0, Approved
3929,2, Graduate, No,3008000.0,7755000.0,8,544,5687000.0,2961000.0,7144000.0,2538000.0, Rejected
3930,0, Not Graduate, Yes,1833000.0,6627000.0,20,811,2679000.0,1692000.0,4935000.0,2491000.0, Approved
3931,4, Graduate, No,4559000.0,12643000.0,10,460,5358000.0,1833000.0,14758000.0,4371000.0, Rejected
3932,5, Graduate, Yes,1692000.0,5875000.0,12,795,4982000.0,1269000.0,5217000.0,2256000.0, Approved
3933,2, Graduate, Yes,1598000.0,4841000.0,4,745,2303000.0,1880000.0,4700000.0,1833000.0, Approved
3934,0, Not Graduate, No,4606000.0,9447000.0,16,606,2914000.0,376000.0,17531000.0,4089000.0, Approved
3935,1, Not Graduate, No,2397000.0,6674000.0,6,451,2867000.0,3572000.0,5358000.0,2632000.0, Rejected
3936,4, Graduate, Yes,2773000.0,5546000.0,8,479,5170000.0,564000.0,7379000.0,1833000.0, Rejected
3937,5, Graduate, No,564000.0,1128000.0,14,495,846000.0,846000.0,1927000.0,611000.0, Rejected
3938,2, Not Graduate, No,4559000.0,14194000.0,14,769,11139000.0,6392000.0,12408000.0,3525000.0, Approved
3939,5, Not Graduate, Yes,2209000.0,5546000.0,4,639,1692000.0,329000.0,4418000.0,2585000.0, Approved
3940,5, Graduate, No,1974000.0,5875000.0,18,723,564000.0,141000.0,6063000.0,2867000.0, Approved
3941,4, Graduate, No,4371000.0,12267000.0,16,623,5499000.0,4935000.0,9917000.0,5029000.0, Approved
3942,3, Not Graduate, Yes,2491000.0,9776000.0,6,487,4559000.0,1598000.0,8695000.0,1974000.0, Rejected
3943,0, Graduate, No,3572000.0,14147000.0,2,743,9729000.0,4089000.0,12972000.0,4512000.0, Approved
3944,2, Graduate, No,2914000.0,7943000.0,12,754,1081000.0,1974000.0,7191000.0,3713000.0, Approved
3945,0, Graduate, No,4182999.9999999995,10152000.0,10,552,1081000.0,4653000.0,9729000.0,5593000.0, Approved
3946,4, Not Graduate, Yes,3713000.0,12831000.0,10,560,10857000.0,6768000.0,13395000.0,5123000.0, Approved
3947,1, Graduate, Yes,1645000.0,5076000.0,14,632,3243000.0,705000.0,5123000.0,1974000.0, Approved
3948,2, Graduate, No,2491000.0,7849000.0,18,339,2162000.0,1551000.0,5640000.0,1927000.0, Rejected
3949,2, Not Graduate, No,658000.0,1457000.0,4,881,1739000.0,188000.0,2350000.0,516999.99999999994, Approved
3950,1, Not Graduate, Yes,4277000.0,11092000.0,20,535,1316000.0,8271999.999999999,12408000.0,2115000.0, Rejected
3951,4, Not Graduate, No,2067999.9999999998,8084000.0,4,563,1927000.0,1739000.0,5969000.0,1363000.0, Approved
3952,5, Not Graduate, No,1316000.0,3854000.0,14,615,3478000.0,1551000.0,3149000.0,1269000.0, Approved
3953,3, Not Graduate, No,611000.0,1551000.0,8,795,658000.0,376000.0,2162000.0,752000.0, Approved
3954,4, Graduate, No,3948000.0,13489000.0,14,878,10998000.0,3901000.0,11233000.0,4042000.0, Approved
3955,5, Graduate, Yes,2491000.0,6580000.0,6,633,5546000.0,2115000.0,6016000.0,2867000.0, Approved
3956,2, Graduate, No,2820000.0,6533000.0,4,533,1410000.0,4512000.0,6862000.0,1927000.0, Rejected
3957,2, Not Graduate, Yes,987000.0,3196000.0,12,795,2867000.0,893000.0,3384000.0,1128000.0, Approved
3958,0, Not Graduate, No,2021000.0,5170000.0,4,374,3337000.0,3431000.0,4371000.0,2209000.0, Rejected
3959,4, Not Graduate, Yes,3431000.0,10763000.0,12,848,2961000.0,1363000.0,13395000.0,1927000.0, Approved
3960,2, Graduate, No,2444000.0,7614000.0,12,890,4935000.0,4512000.0,7426000.0,1833000.0, Approved
3961,3, Graduate, No,2209000.0,4606000.0,14,444,3854000.0,141000.0,7379000.0,1786000.0, Rejected
3962,4, Graduate, No,3666000.0,13395000.0,4,803,7285000.0,5311000.0,9917000.0,4606000.0, Approved
3963,3, Graduate, Yes,235000.0,893000.0,18,618,-47000.0,282000.0,470000.0,188000.0, Approved
3964,1, Not Graduate, Yes,2820000.0,9541000.0,14,845,2350000.0,3666000.0,11139000.0,4089000.0, Approved
3965,4, Graduate, No,2256000.0,5076000.0,12,833,1410000.0,1880000.0,7708000.0,3337000.0, Approved
3966,3, Graduate, Yes,4182999.9999999995,9071000.0,12,767,5640000.0,1033999.9999999999,11609000.0,3619000.0, Approved
3967,1, Graduate, Yes,846000.0,1880000.0,16,747,329000.0,94000.0,2162000.0,423000.0, Approved
3968,2, Graduate, No,1410000.0,3290000.0,4,588,2491000.0,1598000.0,5593000.0,1598000.0, Approved
3969,4, Not Graduate, No,3619000.0,11515000.0,20,582,4606000.0,3102000.0,13677000.0,3055000.0, Approved
3970,1, Not Graduate, No,3901000.0,9588000.0,14,348,2632000.0,5875000.0,13677000.0,2209000.0, Rejected
3971,4, Not Graduate, No,1974000.0,4418000.0,4,726,4700000.0,3807000.0,7567000.0,2585000.0, Approved
3972,4, Graduate, Yes,3760000.0,14664000.0,6,482,9306000.0,5405000.0,10434000.0,2679000.0, Rejected
3973,2, Graduate, Yes,4418000.0,14100000.0,16,565,564000.0,1833000.0,13254000.0,4230000.0, Approved
3974,1, Graduate, No,376000.0,1128000.0,16,872,1128000.0,564000.0,893000.0,423000.0, Approved
3975,0, Graduate, Yes,235000.0,611000.0,4,825,282000.0,0.0,846000.0,94000.0, Approved
3976,2, Graduate, Yes,2867000.0,10481000.0,8,694,7614000.0,5123000.0,10763000.0,3384000.0, Approved
3977,3, Graduate, Yes,3995000.0,14476000.0,20,448,10810000.0,658000.0,10763000.0,3713000.0, Rejected
3978,5, Graduate, Yes,3572000.0,8460000.0,12,452,3713000.0,2021000.0,11186000.0,2209000.0, Rejected
3979,3, Not Graduate, No,4089000.0,8413000.0,12,897,7708000.0,1645000.0,14852000.0,5875000.0, Approved
3980,4, Not Graduate, No,4418000.0,9494000.0,10,803,11656000.0,470000.0,16168000.0,2256000.0, Approved
3981,1, Not Graduate, Yes,188000.0,423000.0,8,828,282000.0,235000.0,705000.0,141000.0, Approved
3982,0, Graduate, No,1269000.0,3525000.0,6,832,3619000.0,564000.0,4700000.0,1175000.0, Approved
3983,1, Not Graduate, Yes,1081000.0,2585000.0,6,861,752000.0,564000.0,2209000.0,799000.0, Approved
3984,0, Graduate, No,3525000.0,7473000.0,2,535,8224999.999999999,2679000.0,11092000.0,2115000.0, Rejected
3985,4, Not Graduate, Yes,3337000.0,9118000.0,16,363,8413000.0,1222000.0,10622000.0,1880000.0, Rejected
3986,1, Not Graduate, Yes,4135999.9999999995,13442000.0,8,631,5170000.0,6204000.0,11750000.0,3619000.0, Approved
3987,2, Not Graduate, No,3948000.0,9729000.0,6,513,235000.0,7708000.0,8836000.0,3713000.0, Rejected
3988,0, Graduate, Yes,2209000.0,7614000.0,16,317,5969000.0,188000.0,4418000.0,1175000.0, Rejected
3989,1, Graduate, No,3243000.0,9165000.0,2,809,2867000.0,4982000.0,10763000.0,4371000.0, Approved
3990,3, Not Graduate, No,1128000.0,3854000.0,10,531,3196000.0,893000.0,2679000.0,940000.0, Rejected
3991,1, Not Graduate, Yes,752000.0,2256000.0,14,544,1033999.9999999999,94000.0,2914000.0,564000.0, Rejected
3992,0, Graduate, No,1645000.0,3666000.0,14,366,3008000.0,1410000.0,6439000.0,2303000.0, Rejected
3993,0, Not Graduate, No,1739000.0,5969000.0,14,797,611000.0,516999.99999999994,5781000.0,1739000.0, Approved
3994,1, Not Graduate, No,1504000.0,5640000.0,16,597,3196000.0,893000.0,3619000.0,1033999.9999999999, Approved
3995,2, Not Graduate, Yes,3290000.0,10575000.0,12,632,5875000.0,2162000.0,9588000.0,2303000.0, Approved
3996,5, Not Graduate, No,4371000.0,13301000.0,12,741,3572000.0,6063000.0,15228000.0,2444000.0, Approved
3997,0, Not Graduate, No,94000.0,376000.0,20,331,141000.0,0.0,235000.0,47000.0, Rejected
3998,4, Graduate, No,3243000.0,7755000.0,8,426,1833000.0,2444000.0,8601000.0,4230000.0, Rejected
3999,3, Not Graduate, No,4230000.0,12455000.0,8,533,8037000.0,5828000.0,13066000.0,2820000.0, Rejected
4000,1, Not Graduate, No,3243000.0,10669000.0,16,394,1786000.0,2021000.0,12878000.0,4089000.0, Rejected
4001,0, Graduate, No,3525000.0,11797000.0,14,877,9870000.0,5358000.0,7943000.0,5029000.0, Approved
4002,5, Not Graduate, No,4324000.0,13160000.0,8,527,8789000.0,3619000.0,11468000.0,3008000.0, Rejected
4003,1, Graduate, No,2162000.0,5969000.0,8,468,4888000.0,0.0,6815000.0,1833000.0, Rejected
4004,4, Graduate, Yes,2350000.0,9212000.0,18,611,6298000.0,2067999.9999999998,6768000.0,2162000.0, Approved
4005,2, Graduate, No,2115000.0,8084000.0,6,832,1269000.0,3995000.0,5123000.0,3149000.0, Approved
4006,0, Graduate, No,3713000.0,10669000.0,18,508,3102000.0,3290000.0,14852000.0,4182999.9999999995, Rejected
4007,5, Not Graduate, No,2397000.0,6345000.0,20,840,658000.0,2491000.0,6909000.0,2115000.0, Approved
4008,4, Graduate, No,1739000.0,3572000.0,14,794,4465000.0,3431000.0,5687000.0,2115000.0, Approved
4009,1, Not Graduate, No,2491000.0,8365999.999999999,12,889,7191000.0,235000.0,7003000.0,3196000.0, Approved
4010,4, Not Graduate, No,94000.0,235000.0,16,765,282000.0,47000.0,282000.0,47000.0, Approved
4011,3, Graduate, Yes,4230000.0,8742000.0,16,518,8648000.0,8271999.999999999,13583000.0,4841000.0, Rejected
4012,3, Not Graduate, No,3243000.0,8037000.0,4,694,1974000.0,2867000.0,12690000.0,2820000.0, Approved
4013,2, Not Graduate, No,329000.0,1081000.0,8,663,329000.0,235000.0,1316000.0,470000.0, Approved
4014,0, Graduate, No,1175000.0,4182999.9999999995,2,662,1880000.0,987000.0,4559000.0,1410000.0, Approved
4015,0, Not Graduate, No,2162000.0,6768000.0,14,642,4747000.0,4089000.0,5217000.0,2256000.0, Approved
4016,4, Graduate, No,470000.0,1833000.0,10,701,1033999.9999999999,470000.0,1880000.0,423000.0, Approved
4017,4, Not Graduate, Yes,4324000.0,14147000.0,6,632,11139000.0,3102000.0,16074000.0,2914000.0, Approved
4018,3, Graduate, Yes,1033999.9999999999,2067999.9999999998,2,861,611000.0,1222000.0,2115000.0,1081000.0, Approved
4019,4, Graduate, Yes,4559000.0,15651000.0,12,784,6862000.0,7426000.0,17813000.0,3055000.0, Approved
4020,0, Graduate, Yes,2585000.0,8554000.0,4,332,3807000.0,1880000.0,7708000.0,2632000.0, Approved
4021,4, Not Graduate, Yes,611000.0,1598000.0,2,763,1786000.0,94000.0,2397000.0,658000.0, Approved
4022,1, Not Graduate, Yes,3713000.0,8977000.0,2,593,9776000.0,5734000.0,12267000.0,3666000.0, Approved
4023,2, Not Graduate, No,2021000.0,4135999.9999999995,6,512,3384000.0,3055000.0,7943000.0,1269000.0, Rejected
4024,0, Not Graduate, No,1786000.0,6251000.0,6,655,4512000.0,0.0,4042000.0,1222000.0, Approved
4025,3, Not Graduate, No,4089000.0,11609000.0,8,369,1880000.0,376000.0,14617000.0,2256000.0, Rejected
4026,3, Graduate, No,611000.0,1457000.0,14,348,705000.0,282000.0,1833000.0,282000.0, Rejected
4027,1, Not Graduate, Yes,3196000.0,7896000.0,10,736,940000.0,1222000.0,11186000.0,2632000.0, Approved
4028,1, Not Graduate, No,4277000.0,11280000.0,20,353,11797000.0,4324000.0,12267000.0,5123000.0, Rejected
4029,0, Graduate, No,1410000.0,5311000.0,16,478,2632000.0,940000.0,4606000.0,940000.0, Rejected
4030,0, Not Graduate, Yes,564000.0,1410000.0,4,827,1504000.0,282000.0,1081000.0,705000.0, Approved
4031,1, Not Graduate, Yes,2350000.0,7943000.0,12,517,1033999.9999999999,705000.0,7285000.0,2538000.0, Rejected
4032,5, Graduate, Yes,4559000.0,11609000.0,18,648,7097000.0,282000.0,11844000.0,3196000.0, Approved
4033,2, Not Graduate, Yes,3290000.0,11186000.0,10,689,3948000.0,2538000.0,7379000.0,3666000.0, Approved
4034,1, Graduate, No,1927000.0,4277000.0,20,550,4653000.0,2444000.0,5076000.0,2256000.0, Approved
4035,0, Graduate, Yes,2491000.0,6063000.0,20,826,7285000.0,3196000.0,5640000.0,2444000.0, Approved
4036,1, Not Graduate, No,3431000.0,9024000.0,14,599,8648000.0,2538000.0,7473000.0,1739000.0, Approved
4037,1, Graduate, No,3055000.0,8695000.0,16,815,2961000.0,4700000.0,6298000.0,1880000.0, Approved
4038,4, Graduate, Yes,282000.0,658000.0,4,761,376000.0,235000.0,987000.0,141000.0, Approved
4039,3, Not Graduate, Yes,2444000.0,7050000.0,20,432,3243000.0,2350000.0,7332000.0,2397000.0, Rejected
4040,4, Not Graduate, Yes,1316000.0,4324000.0,18,442,2726000.0,2256000.0,3948000.0,611000.0, Rejected
4041,1, Graduate, Yes,3666000.0,10951000.0,6,620,1645000.0,987000.0,10434000.0,3572000.0, Approved
4042,2, Graduate, No,1410000.0,3055000.0,4,476,3713000.0,141000.0,4418000.0,705000.0, Rejected
